timestamp,target_x,target_y,target_z,actual_x,actual_y,actual_z,error
2.384185791015625e-06,200.5946397760942,-1.0773372825822605,155.902987371305,200.61042953816946,-1.0773372825822605,155.902987371305,0.01578976207525784
0.020162343978881836,200.5591467114291,-1.0773372825822605,155.902987371305,200.61042953816946,-1.0773372825822605,155.902987371305,0.051282826740362
0.05035543441772461,200.46798174093163,-1.0773372825822605,155.902987371305,200.61042953816946,-1.0773372825822605,155.902987371305,0.1424477972378213
0.06042051315307617,200.42746121672843,-1.0773372825822605,155.902987371305,200.61042953816946,-1.0773372825822605,155.902987371305,0.18296832144102382
0.084930419921875,200.30760220109067,-1.0773372825822605,155.902987371305,200.61042953816946,-1.0773372825822605,155.902987371305,0.3028273370787815
0.11155319213867188,200.14337845148356,-1.0773372825822605,155.902987371305,200.61042953816946,-1.0773372825822605,155.902987371305,0.467051086685899
0.1226508617401123,200.06445675999112,-1.0773372825822605,155.902987371305,200.55548899338712,-1.0770422356230587,155.50959042716795,0.6291851054681206
0.14057230949401855,199.92400577766512,-1.0773372825822605,155.902987371305,200.55548899338712,-1.0770422356230587,155.50959042716795,0.7439975097052848
0.1624312400817871,199.7309576981399,-1.0773372825822605,155.902987371305,200.55548899338712,-1.0770422356230587,155.50959042716795,0.9135716170892878
0.18052124977111816,199.55312808665917,-1.0773372825822605,155.902987371305,200.49842007608632,-1.0767357586745459,155.11649660767947,1.229693062668243
0.20459556579589844,199.29109421810034,-1.0773372825822605,155.902987371305,200.49842007608632,-1.0767357586745459,155.11649660767947,1.440903817213643
0.2202742099761963,199.1048601721152,-1.0773372825822605,155.902987371305,200.41902028311296,-1.076309358325389,154.5928629438491,1.8556518718182429
0.24613022804260254,198.7708892356343,-1.0773372825822605,155.902987371305,200.41902028311296,-1.076309358325389,154.5928629438491,2.1054127912853673
0.2607078552246094,198.56786070229526,-1.0773372825822605,155.902987371305,199.46281558824967,-1.071174256576552,155.19843350170592,1.139025191095539
0.2821483612060547,198.24994389410102,-1.0773372825822605,155.902987371305,199.46281558824967,-1.071174256576552,155.19843350170592,1.4026731210526466
0.30272388458251953,197.92324038150235,-1.0773372825822605,155.902987371305,199.46281558824967,-1.071174256576552,155.19843350170592,1.693140855123284
0.3204081058502197,197.62553087116908,-1.0773372825822605,155.902987371305,197.87362620915337,-1.0626398400403547,156.28314470131966,0.4541881846885674
0.3473992347717285,197.14099590887935,-1.0773372825822605,155.902987371305,197.87362620915337,-1.0626398400403547,156.28314470131966,0.8255196952591511
0.36020803451538086,196.89831224608605,-1.0773372825822605,155.902987371305,196.8853204811475,-1.057332346258394,156.7438358517062,0.8411867512191086
0.3851044178009033,196.4031414739386,-1.0773372825822605,155.902987371305,196.8853204811475,-1.057332346258394,156.7438358517062,0.9694962400459762
0.40041494369506836,196.08323663946175,-1.0773372825822605,155.902987371305,196.52620804736154,-1.0554038063791507,156.7220306245235,0.9314164461924958
0.43022847175598145,195.42666704376666,-1.0773372825822605,155.902987371305,196.52620804736154,-1.0554038063791507,156.7220306245235,1.3712415347441786
0.44094276428222656,195.1798554415779,-1.0773372825822605,155.902987371305,195.55287076017652,-1.0501766975472424,157.3064079635609,1.45240059351978
0.4636576175689697,194.6376186495902,-1.0773372825822605,155.902987371305,195.55287076017652,-1.0501766975472424,157.3064079635609,1.6757128280466493
0.4851694107055664,194.10031580238518,-1.0773372825822605,155.902987371305,195.55287076017652,-1.0501766975472424,157.3064079635609,2.019961128722919
0.500432014465332,193.70506794254305,-1.0773372825822605,155.902987371305,194.23392650512028,-1.0430935771786205,157.99019721880285,2.153441189831536
0.527543306350708,192.97426037731407,-1.0773372825822605,155.902987371305,194.23392650512028,-1.0430935771786205,157.99019721880285,2.4381091715495655
0.5402798652648926,192.6182476586552,-1.0773372825822605,155.902987371305,193.52616201934995,-1.0392926727612213,158.06763704065798,2.347650755483495
0.5703561305999756,191.74536364248434,-1.0773372825822605,155.902987371305,193.52616201934995,-1.0392926727612213,158.06763704065798,2.8032835108874905
0.5809814929962158,191.42617887621805,-1.0773372825822605,155.902987371305,191.94430270711345,-1.030797620849934,158.73530726145373,2.8796968945338763
0.6038479804992676,190.72012597801285,-1.0773372825822605,155.902987371305,191.94430270711345,-1.030797620849934,158.73530726145373,3.0859051450616204
0.6208834648132324,190.17712434262302,-1.0773372825822605,155.902987371305,191.94430270711345,-1.030797620849934,158.73530726145373,3.338730488100141
0.6426677703857422,189.46161370959425,-1.0773372825822605,155.902987371305,189.9570441624983,-1.0201254552742323,159.84918800068627,3.9775902169753308
0.6622443199157715,188.79837477160544,-1.0773372825822605,155.902987371305,189.9570441624983,-1.0201254552742323,159.84918800068627,4.113184576201898
0.6803109645843506,188.1692881319841,-1.0773372825822605,155.902987371305,188.0820647278241,-1.0100562616949162,160.34787450590787,4.446251938134309
0.7069423198699951,187.22563779845464,-1.0773372825822605,155.902987371305,188.0820647278241,-1.0100562616949162,160.34787450590787,4.5271420852983
0.7201671600341797,186.76760129773956,-1.0773372825822605,155.902987371305,186.90463418621957,-1.0037331117817148,160.02411341454922,4.1240605537249655
0.7417688369750977,186.0382445326723,-1.0773372825822605,155.902987371305,186.90463418621957,-1.0037331117817148,160.02411341454922,4.211855703848226
0.7602725028991699,185.43204108480614,-1.0773372825822605,155.902987371305,185.14584499166938,-0.9942878941235211,159.90049992014895,4.0086047426523645
0.7860558032989502,184.61589422830698,-1.0773372825822605,155.902987371305,185.14584499166938,-0.9942878941235211,159.90049992014895,4.03334248368232
0.8006021976470947,184.17010767447556,-1.0773372825822605,155.902987371305,182.6219136172808,-0.9807336368769378,160.91019314502714,5.24197927919342
0.8261160850524902,183.4137653607992,-1.0773372825822605,155.902987371305,182.6219136172808,-0.9807336368769378,160.91019314502714,5.070352168091791
0.8403923511505127,183.00475626713154,-1.0773372825822605,155.902987371305,180.7449592802725,-0.9706538374885478,160.84621231793284,5.436316459905383
0.8638925552368164,182.35367905049134,-1.0773372825822605,155.902987371305,180.7449592802725,-0.9706538374885478,160.84621231793284,5.199503200259996
0.880298376083374,181.91552022529254,-1.0773372825822605,155.902987371305,179.272253612529,-0.9627449729006855,160.32773785323508,5.155424968994231
0.9030857086181641,181.32925472020642,-1.0773372825822605,155.902987371305,179.272253612529,-0.9627449729006855,160.32773785323508,4.880860762382478
0.9205024242401123,180.89866836231624,-1.0773372825822605,155.902987371305,178.44371983765572,-0.958295501716139,158.7696014250205,3.77603222143085
0.9405598640441895,180.42158734775927,-1.0773372825822605,155.902987371305,178.44371983765572,-0.958295501716139,158.7696014250205,3.484767849667225
0.960498571395874,179.96726725907837,-1.0773372825822605,155.902987371305,178.44371983765572,-0.958295501716139,158.7696014250205,3.248514094763131
0.982269287109375,179.49390443060645,-1.0773372825822605,155.902987371305,178.1630309307699,-0.956788119348774,157.51469625479024,2.0936479881844345
1.0001897811889648,179.1220395047951,-1.0773372825822605,155.902987371305,178.1630309307699,-0.956788119348774,157.51469625479024,1.8793177142025295
1.0230634212493896,178.67072050266856,-1.0773372825822605,155.902987371305,178.20903800610478,-0.9570351909373993,155.56711092707476,0.5834691994237855
1.043623924255371,178.28736762360964,-1.0773372825822605,155.902987371305,178.20903800610478,-0.9570351909373993,155.56711092707476,0.36526854233744926
1.060377836227417,177.99061812089323,-1.0773372825822605,155.902987371305,177.24355752419305,-0.9518502754713215,155.2144939024539,1.0236551082988257
1.0833370685577393,177.60675300592231,-1.0773372825822605,155.902987371305,177.24355752419305,-0.9518502754713215,155.2144939024539,0.7884676299968207
1.100327491760254,177.33965197387306,-1.0773372825822605,155.902987371305,176.26007193282825,-0.9465686672473673,155.82945743705716,1.0899541949134384
1.1280004978179932,176.9355127426625,-1.0773372825822605,155.902987371305,176.26007193282825,-0.9465686672473673,155.82945743705716,0.6919012715529815
1.1535885334014893,176.59589375569126,-1.0773372825822605,155.902987371305,176.26007193282825,-0.9465686672473673,155.82945743705716,0.3678088888242518
1.165450096130371,176.44956560605235,-1.0773372825822605,155.902987371305,174.90831741207293,-0.9393093460572307,156.51307707760046,1.6633421645692303
1.1825337409973145,176.25117837015114,-1.0773372825822605,155.902987371305,174.90831741207293,-0.9393093460572307,156.51307707760046,1.4813968792054897
1.2017114162445068,176.04585898402183,-1.0773372825822605,155.902987371305,174.90831741207293,-0.9393093460572307,156.51307707760046,1.2981764090065055
1.2207043170928955,175.8606420725666,-1.0773372825822605,155.902987371305,174.32896203754223,-0.9361980365092515,156.68553385549433,1.7257876510137156
1.2434580326080322,175.66249733012262,-1.0773372825822605,155.902987371305,174.32896203754223,-0.9361980365092515,156.68553385549433,1.5526157487468133
1.2871947288513184,175.35432959659732,-1.0773372825822605,155.902987371305,174.32896203754223,-0.9361980365092515,156.68553385549433,1.297566151632264
1.2982163429260254,175.29175968702648,-1.0773372825822605,155.902987371305,173.11008689292044,-0.9296523168318802,157.86557128250553,2.938238015912665
1.308058500289917,175.24101918834037,-1.0773372825822605,155.902987371305,173.11008689292044,-0.9296523168318802,157.86557128250553,2.900761780166649
1.3202989101409912,175.18467217198338,-1.0773372825822605,155.902987371305,173.11008689292044,-0.9296523168318802,157.86557128250553,2.8596241951900905
1.3461577892303467,175.09026455809365,-1.0773372825822605,155.902987371305,173.11008689292044,-0.9296523168318802,157.86557128250553,2.7918900485625766
1.3669679164886475,175.03856902043742,-1.0773372825822605,155.902987371305,173.11008689292044,-0.9296523168318802,157.86557128250553,2.7554654368662184
1.3801357746124268,175.01704347996719,-1.0773372825822605,155.902987371305,173.08411823861084,-0.9295128574850724,156.3924126123175,1.9993971881214436
1.4042906761169434,175.0000955735422,-1.0773372825822605,155.902987371305,173.08411823861084,-0.9295128574850724,156.3924126123175,1.9830174671863505
1.4204130172729492,175.0,-1.0773372825822605,155.902987371305,173.00182885245445,-0.9290709391667119,156.62134435873318,2.128545889770813
1.4248921871185303,173.0013480968271,-0.9290711439928738,156.62134336634136,173.00182885245445,-0.9290709391667119,156.62134435873318,0.00048075669526083446
1.4535877704620361,172.97447040309996,-0.9290825952469707,156.62128788450912,173.00182885245445,-0.9290709391667119,156.62134435873318,0.027358510125455135
1.4654111862182617,172.9514192130845,-0.9290924162173554,156.6212403014735,173.29627074133813,-0.9306521791111086,156.29548266506993,0.47438702245571
1.4908866882324219,172.87799645343563,-0.9291236980187543,156.62108873976302,173.29627074133813,-0.9306521791111086,156.29548266506993,0.5300707802283063
1.5063605308532715,172.81755834613855,-0.9291494477028909,156.6209639814052,173.29627074133813,-0.9306521791111086,156.29548266506993,0.5788833239978021
1.5259275436401367,172.72399195262594,-0.9291893117090038,156.62077083853356,173.47698420153003,-0.9316226637891853,155.58829923316674,1.2778892221161946
1.5455739498138428,172.61078588623312,-0.9292375432070159,156.62053715479377,173.6535921045381,-0.9325711004120831,154.88161218691906,2.027638026235753
1.570854902267456,172.43671747047475,-0.9293117051376981,156.62017783696157,173.6535921045381,-0.9325711004120831,154.88161218691906,2.122122762281229
1.5899097919464111,172.28439741010365,-0.9293766011713038,156.61986341281025,173.6535921045381,-0.9325711004120831,154.88161218691906,2.212740753094462
1.6112449169158936,172.09230661217325,-0.9294584415464158,156.61946689257536,173.78609342562982,-0.9332826716575668,154.04923370069662,3.0781531889771974
1.6341619491577148,171.86061996557353,-0.9295571517515397,156.61898863726842,173.78609342562982,-0.9332826716575668,154.04923370069662,3.211090524870764
1.6452932357788086,171.738609848698,-0.9296091342194149,156.61873677991386,173.29394015367546,-0.9306396631667229,154.22676759131582,2.8531684175270127
1.6661937236785889,171.4927824869739,-0.9297138690828911,156.6182293348709,173.29394015367546,-0.9306396631667229,154.22676759131582,2.993870249075601
1.6855990886688232,171.2449867608823,-0.929819442568935,156.61771782666452,173.21075667334944,-0.9301929432984861,154.93690506756028,2.586384159291
1.7054758071899414,170.9716521826008,-0.929935896895007,156.61715360030726,173.21075667334944,-0.9301929432984861,154.93690506756028,2.7994328208338923
1.7253403663635254,170.67874878329502,-0.9300606885265115,156.61654897933664,173.21075667334944,-0.9301929432984861,154.93690506756028,3.038464685191611
1.7452516555786133,170.36535668186622,-0.9301942093792248,156.61590206490345,172.87559974451955,-0.9283930515591812,155.61747628346882,2.701513930891718
1.7704129219055176,169.94098099545639,-0.9303750148406958,156.61502605445077,172.87559974451955,-0.9283930515591812,155.61747628346882,3.0995316865806717
1.7856478691101074,169.66863906276427,-0.9304910462496461,156.61446387714565,172.5824345517996,-0.9268186678504192,155.94254748737507,2.990265752926994
1.8056659698486328,169.29315040697452,-0.9306510233686501,156.61368878093285,172.5824345517996,-0.9268186678504192,155.94254748737507,3.3570575670168146
